ASVAB01;ASVAB02;ASVAB03;ASVAB04;ASVAB05;ASVAB06;ASVABC;HEIGHT;WEIGHT85;WEIGHT02;W_EXP;EARNINGS;HOURS;SM;SF;SIBLINGS;LIBRARY;POV78;TENURE;COLLBARG;CATGOV;CATPRI;CATSE;URBAN;REGNE;REGNC;REGW;REGS;idd;FEMALE;MALE;ETHBLACK;ETHHISP;ETHWHITE;AGE;S;EDUCPROF;EDUCPHD;EDUCMAST;EDUCBA;EDUCAA;EDUCHSD;EDUCDO;SINGLE;MARRIED;DIVORCED;FAITHN;FAITHP;FAITHC;FAITHJ;FAITHO
63;58;61;60;54;57;59,25;63;155;229;17,95769;6,9;15,1;16;7;4;1;0;4,615385;1;1;0;0;0;1;0;0;0;244;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
59;67;61;61;63;70;64;68;124;141;16,33077;17,14;35,1;12;13;2;1;0;10,71154;0;0;0;1;1;0;0;0;1;3812;1;0;0;0;1;42;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
57;51;59;60;48;52;55,25;69;159;189;17,32692;27,53;34,9;15;12;1;1;0;22,03846;1;1;0;0;1;1;0;0;0;140;1;0;0;0;1;43;17;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
53;58;40;52;61;58;52;62;113;140;18,54231;23,1;19,9;12;12;3;1;0;3,615385;0;0;1;0;1;0;1;0;0;952;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
40;36;40;42;54;48;38,5;64;150;219;19,85;8,72;39,9;7;10;3;1;0;20,48077;0;1;0;0;0;0;0;0;1;5510;1;0;0;0;1;40;12;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
49;62;60;62;63;70;61,5;62;103;101;23,09231;17,66;46;11;11;7;1;0;24,84615;0;0;1;0;0;0;1;0;0;12018;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
52;56;50;62;54;46;56;63;114;133;10,30769;20,73;41;14;16;4;1;0;1,961538;1;1;0;0;1;0;1;0;0;2016;1;0;0;0;1;41;17;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
41;49;40;60;53;49;49,5;68;161;201;19,83077;13,75;40,1;10;8;5;1;;5,134615;0;0;1;0;1;0;1;0;0;982;1;0;0;0;1;39;12;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
40;42;40;34;49;35;39,5;64;106;114;17,63461;13,8;38,1;14;12;4;1;0;17,26923;1;0;1;0;1;0;1;0;0;3457;1;0;0;0;1;39;14;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
50;50;54;52;54;60;51,5;68;161;231;22,86154;24,13;19,9;10;9;8;1;0;8,961538;0;0;1;0;1;0;0;1;0;4538;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
45;40;53;56;51;55;47,25;66;129;155;16,36154;4,64;55;12;6;2;0;;4,865385;0;1;0;0;0;0;0;0;1;2731;1;0;0;0;1;40;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
35;45;50;43;52;52;45,75;68;120;121;17,67692;16,92;40,1;12;12;3;1;0;0,6346154;0;0;1;0;1;0;0;1;0;1848;1;0;0;1;0;40;13;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
44;39;47;51;50;50;44;69;140;191;7,207693;9,4;40,1;9;8;12;1;1;7,730769;0;1;0;0;1;0;1;0;0;682;1;0;1;0;0;39;12;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
41;54;55;55;55;53;54,5;66;149;191;;13,96;40,1;12;12;2;1;1;1,057692;0;0;1;0;1;0;0;0;1;1179;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
42;46;33;30;51;35;38,75;66;240;181;20,51539;30,45;35,9;12;11;3;1;0;0,4230769;0;0;1;0;1;0;0;0;1;491;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
53;37;54;59;51;48;46,75;68;232;300;12,96154;5,47;40;12;6;2;0;;1,846154;0;0;1;0;0;0;0;0;1;2785;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
37;38;35;43;36;56;38,5;67;130;150;6,326923;6,1;40,1;5;8;1;0;0;1;1;0;1;0;0;0;1;0;0;530;1;0;0;0;1;45;9;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
49;38;52;54;52;48;45,5;65;150;250;12,99615;12,07;39,9;12;16;1;1;0;3,480769;1;1;0;0;1;0;1;0;0;11901;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
41;43;57;57;62;57;50;66;141;161;17,28846;14,18;21;12;12;3;1;0;2,365385;0;0;1;0;0;0;1;0;0;3606;1;0;0;0;1;41;13;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
53;51;48;58;55;54;52;64;130;160;22,42692;14,43;39,9;12;8;5;1;0;6,384615;1;1;0;0;1;0;0;1;0;5262;1;0;0;0;1;41;12;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
61;65;60;57;63;61;61,75;64;145;193;13,84615;41,56;30,1;12;16;2;1;0;17,80769;1;1;0;0;0;0;0;0;1;11918;1;0;0;0;1;40;17;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
50;50;49;50;52;54;49,75;71;160;221;23,19615;7,79;36,9;14;16;2;1;0;15,03846;0;1;0;0;1;0;0;0;1;5037;1;0;0;0;1;43;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
58;51;58;59;50;46;54,75;63;126;200;16,19615;11,97;51,1;12;16;2;1;0;15,86539;0;0;1;0;0;0;1;0;0;3406;1;0;0;0;1;38;17;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
52;62;53;58;63;71;58,75;68;149;201;23,1;19,13;34,9;12;12;6;1;0;7,403846;0;0;1;0;1;1;0;0;0;49;1;0;0;0;1;44;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
32;59;37;46;62;48;50,25;64;139;199;12,86923;6,4;12;12;12;4;1;1;2,25;0;0;1;0;1;1;0;0;0;249;1;0;0;0;1;39;17;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
37;39;40;30;37;45;37;64;260;176;12,98461;6,84;38,1;8;9;2;0;1;3,25;0;0;1;0;1;0;1;0;0;11818;1;0;0;0;1;39;10;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0
40;45;51;49;50;43;47,5;63;110;120;16,13077;7;50,1;10;10;1;1;1;1,365385;0;0;1;0;1;0;0;1;0;1548;1;0;0;0;1;41;10;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
51;54;55;57;53;49;55;68;119;151;18,17692;19,89;40;13;12;3;1;0;1,75;1;1;0;0;1;0;1;0;0;1039;1;0;0;0;1;42;15;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
57;66;60;52;56;54;61;72;119;137;21,33077;47,96;44,9;12;12;1;1;0;11;0;0;1;0;0;1;0;0;0;3150;1;0;0;0;1;43;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
48;51;51;59;61;41;53;62;141;191;11,36539;8;15,1;12;13;2;1;0;3,826923;0;1;0;0;1;0;1;0;0;4001;1;0;0;0;1;40;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
45;41;45;42;51;49;42,25;62;109;146;17,44231;9,25;40,1;12;12;1;1;0;5,326923;0;0;1;0;0;0;0;0;1;2275;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
43;55;36;54;61;67;50;67;141;145;15,36923;13,56;39,9;12;12;2;1;0;12,03846;0;0;1;0;1;0;0;0;1;4125;1;0;0;0;1;39;13;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
53;48;59;59;53;41;53,5;62;114;125;18,80769;15,1;40,1;9;10;4;1;0;2,692308;0;0;1;0;0;0;0;0;1;4931;1;0;0;0;1;38;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
44;46;44;49;60;64;46,25;68;124;129;7,330769;8,1;17,1;12;12;3;1;0;1;1;0;1;0;1;0;1;0;0;3397;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
53;63;56;57;56;56;59,75;68;151;194;12,88846;12,1;35;12;8;4;0;0;0,6153846;0;0;1;0;1;0;0;1;0;5212;1;0;0;0;1;44;17;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
44;46;43;59;49;42;48,5;66;124;161;17,72692;18,1;40;16;9;2;1;0;0,1730769;0;0;1;0;1;0;0;0;1;2156;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
35;38;37;48;52;48;40,25;63;115;127;20,07308;21,97;39,9;10;12;2;0;0;0,5961539;1;0;1;0;1;0;1;0;0;3512;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
41;38;27;31;38;50;33,5;65;163;200;8,188462;7;40;10;9;2;1;1;0,7307692;0;0;1;0;1;0;0;0;1;1438;1;0;1;0;0;39;12;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
56;46;54;54;54;46;50;63;117;144;13,86154;12;20,1;12;9;6;1;0;9,038462;0;0;1;0;1;0;1;0;0;3523;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
49;39;42;41;30;46;40,25;68;249;209;21,46539;7,13;38;9;12;4;1;0;0,8846154;1;0;1;0;1;0;0;0;1;11834;1;0;0;0;1;43;9;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0
54;47;55;51;42;47;50;62;141;169;19,52308;12;39,9;12;12;4;1;0;14,48077;1;1;0;0;1;0;1;0;0;861;1;0;0;0;1;39;12;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
44;49;48;36;54;49;45,5;63;150;169;22,03846;10,38;40;12;9;2;1;0;3,346154;0;0;1;0;0;0;0;0;1;2203;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
56;57;54;54;63;59;55,5;64;128;140;22,26923;20,82;45,1;8;12;1;1;0;15,86539;0;0;1;0;1;0;1;0;0;12022;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
60;63;57;57;52;61;60;63;116;130;18,65;9,15;44,1;12;14;2;1;;3,134615;0;0;1;0;0;0;1;0;0;3879;1;0;0;0;1;42;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
56;45;49;59;32;30;49,5;64;134;159;16,49615;17,5;40;7;7;5;1;0;10,11539;0;0;1;0;1;0;0;0;1;1519;1;0;1;0;0;41;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
62;45;60;59;53;60;52,25;68;120;127;18,75385;27,07;37,9;12;12;2;1;0;12,5;0;1;0;0;1;1;0;0;0;3146;1;0;0;0;1;42;17;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
45;50;61;61;57;63;55,5;66;128;128;17,94615;9;40;12;10;4;1;0;3,596154;0;0;1;0;2;0;0;0;1;5049;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
50;47;42;51;53;41;46,75;64;139;137;12,76539;9,35;32;12;13;4;1;0;8,634615;0;0;1;0;1;0;1;0;0;4972;1;0;0;0;1;40;13;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
65;60;62;62;61;48;61;65;115;133;18,53846;29,27;28;18;16;1;1;0;1,980769;0;0;1;0;0;0;0;0;1;2186;1;0;0;0;1;43;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
52;59;60;63;61;68;60,25;60;106;125;19,41923;36,34;52,1;12;12;4;1;0;4,076923;0;0;1;0;1;0;0;0;1;810;1;0;0;0;1;42;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
41;34;36;33;47;51;34,25;66;121;170;8,153846;9,1;40;12;11;0;1;;0,3653846;0;0;1;0;0;0;0;0;1;5014;1;0;0;0;1;38;10;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
33;35;34;36;40;43;35;61;104;139;15,80385;;45,1;0;0;8;0;1;4,269231;0;0;1;0;1;0;0;0;1;2706;1;0;0;1;0;40;12;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
45;39;47;51;43;45;44;62;101;119;17,40385;16,53;50;10;14;2;0;0;9,461538;0;0;1;0;1;0;0;1;0;2408;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
45;35;43;49;53;61;40,5;;140;145;;16,9;39,9;12;12;2;1;0;2,307692;0;0;1;0;1;1;0;0;0;2879;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
56;63;60;57;61;56;60,75;64;119;115;9,769231;32;20,1;14;19;1;1;0;5,615385;0;0;1;0;1;0;0;1;0;3855;1;0;0;0;1;38;20;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
63;66;58;58;61;44;62;65;125;126;15,76923;15;14,9;12;19;1;1;0;0,7692308;0;0;1;0;1;1;0;0;0;369;1;0;0;0;1;43;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
43;45;55;50;45;34;48,75;67;127;139;21,69231;27,42;;12;9;3;1;0;18,80769;0;0;1;0;1;0;1;0;0;963;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
51;46;56;51;49;41;49,75;66;140;190;9,534615;10,9;40;12;11;2;1;0;0,3461539;0;0;1;0;1;1;0;0;0;5631;1;0;1;0;0;38;13;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
44;46;44;48;51;52;46;60;140;180;22,22692;14,42;40;10;3;1;0;0;23,55769;0;0;1;0;0;0;0;0;1;2746;1;0;0;0;1;42;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
50;49;54;50;40;46;50,5;67;115;179;16,27308;14,42;40,1;8;12;3;0;0;10,40385;1;0;1;0;1;0;1;0;0;3756;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
61;66;53;57;48;46;60,5;68;124;146;18,03846;18,28;54,9;12;12;3;1;0;7,903846;1;0;1;0;0;0;1;0;0;803;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
55;51;49;53;47;46;51;69;151;165;16,55385;25,3;39,9;12;12;4;1;0;12,07692;0;0;1;0;1;0;0;1;0;5193;1;0;0;0;1;39;16;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
